ISTASYON_NO,AD,ADRES,operator,brand,LATITUDE,LONGITUDE,side
ŞRJ/2283,VZX/ DEKON SİLVA SİTESİ A1 BLOK,Alemdağ Çatalmeş Mahallesi Reşadiye Caddesi  No:61 A1 blok Çekmeköy / İSTANBUL,VİZYONEKS BİLGİ TEKNOLOJİLERİ ANONİM ŞİRKETİ,VİZYONEKS,41.0534402359797,29.2387055935692,Asia
ŞRJ/2436,VZX NİSH ADALAR 34.BLOK,Zümrütevler Mahallesi Mevlana Halid Caddesi  No:13 Maltepe / İSTANBUL,VİZYONEKS BİLGİ TEKNOLOJİLERİ ANONİM ŞİRKETİ,VİZYONEKS,40.9440626684665,29.1596401024211,Asia
ŞRJ/2437,VZX NİSH ADALAR 14.BLOK,Zümrütevler Mahallesi Mevlana Halid Caddesi  No:13 Maltepe / İSTANBUL,VİZYONEKS BİLGİ TEKNOLOJİLERİ ANONİM ŞİRKETİ,VİZYONEKS,40.9440626684665,29.1596401024211,Asia
ŞRJ/1667,Acıbadem Altunizade Hastanesi Vakıf Otoparkı,Çamlıca Mahallesi Prof.fahrettin Kerim Gökay Caddesi  No:49 /1 Üsküdar / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0202812249711,29.0514831580736,Asia
ŞRJ/1668,Anpa Gross Kartal,Orta Mahallesi Yalnız Selvi Caddesi  No:6 Kartal / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.911618545021,29.2118941369153,Asia
ŞRJ/1671,Hasan Usta Kebap,Koşuyolu Mahallesi Dr.eyyüp Aksoy Caddesi  No:29 Kadıköy / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0022410671328,29.0291790296096,Asia
ŞRJ/1673,Metrocorner AVM İstanbul,Yukarı Dudullu Mahallesi Alemdar Sokağı  No:816 Ümraniye / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0158068952987,29.1563017949328,Asia
ŞRJ/1675,Optimal Bosch Araç Servisi İstanbul,Yalı Mahallesi Mareşal Fevzi Çakmak Caddesi  No:60 Maltepe / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.9159669111483,29.1397762351044,Asia
ŞRJ/1676,Sancakpark AVM,İnönü Mahallesi Ankara Caddesi  No:47 Sancaktepe / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0130185703794,29.207524976996,Asia
ŞRJ/1677,Sinpaş Kelebekia Sitesi,Abdurrahmangazi Mahallesi Ebubekir Caddesi Mersin Sokağı  No:27 Sancaktepe / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.9964171922722,29.2314437649184,Asia
ŞRJ/1906,Anadolu Hisarı Migros,Göztepe Mahallesi Atatürk Caddesi  No:1 Beykoz / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0798070594711,29.0781710167483,Asia
ŞRJ/4593,FSM Tıp Madenler,Madenler Mahallesi Arafat Caddesi  No:4  Merkez Ümraniye / İSTANBUL,360 ENERJİ ANONİM ŞİRKETİ,360° ENERJİ,41.0129350675768,29.1906941979065,Asia
ŞRJ/4594,MASHHAD01,Çamlıca Mahallesi Serhat Emre Sokağı  No:37 Üsküdar / İSTANBUL,360 ENERJİ ANONİM ŞİRKETİ,360° ENERJİ,41.0182677028193,29.0619457751516,Asia
ŞRJ/10900,"Dilsizler Soğutma, İstanbul",Sanayi Mahallesi Şht. Cevdet Çelenk Caddesi  No:3 Pendik / İSTANBUL,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,eşarj,40.9055214997086,29.3042582200737,Asia
ŞRJ/6976,ATAKENT 2,Halkalı Merkez Mahallesi Mahmutbey Yolu Caddesi Toki Avrupa Konutları Sokağı  No:OTOPARK 1 Küçükçekmece / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0360387545571,28.7826175920813,Europe
ŞRJ/6699,TEMA BAHÇE 3,Atakent Mahallesi 243. Sokağı  No:NO: 14 /5. BLOK Küçükçekmece / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0530670773207,28.768175331093,Europe
ŞRJ/6700,TEMA BAHÇE 5,Atakent Mahallesi 243. Sokağı  No:NO: 14 /5. BLOK Küçükçekmece / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0530670773207,28.768175331093,Europe
ŞRJ/6701,TEMA BAHÇE 10,Atakent Mahallesi 243. Sokağı  No:NO: 28 /10. BLOK Küçükçekmece / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0523154273369,28.7712387270174,Europe
ŞRJ/6702,TEMA BAHÇE 7,Atakent Mahallesi 243. Sokağı  No:NO:22 7.BLOK Küçükçekmece / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0526242034547,28.76819932738,Europe
ŞRJ/7185,TEMA 2 1A-65,Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0560779915003,28.7674120762723,Europe
ŞRJ/7186,TEMA 2 1B-57,Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0560779915003,28.7674120762723,Europe
ŞRJ/7187,TEMA 2 1D-47,Atakent Mahallesi 243 Sokağı  No:1/60 E Küçükçekmece / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0560779915003,28.7674120762723,Europe
ŞRJ/7188,TEMA 2 1C-53,Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0560779915003,28.7674120762723,Europe
ŞRJ/12636,KAPTAN KILIÇ RESTAURANT,Şht. Polis Gaffar Okkan Caddesi  Bahçeşehir 2. Kısım Başakşehir / İSTANBUL,ŞARJZONE ENERJİ VE ELEKTRİKLİ ARAÇ ŞARJ SİSTEMLERİ SANAYİ TİCARET ANONİM ŞİRKETİ,evroad,41.0623850283647,28.6854426171999,Europe
ŞRJ/12638,BOSPHORUS 32 BLOK,Atakent Mahallesi 221 Sokağı  No:36 Küçükçekmece / İSTANBUL,AYHAN TEKNOLOJİ VE OTOMASYON ÇÖZÜMLERİ ANONİM ŞİRKETİ,AOSTECHNOLOGY,41.0556970603958,28.7617074691527,Europe
ŞRJ/12639,BOSPHORUS 31/A BLOK,Atakent Mahallesi 221 Sokağı  No:36 Küçükçekmece / İSTANBUL,AYHAN TEKNOLOJİ VE OTOMASYON ÇÖZÜMLERİ ANONİM ŞİRKETİ,AOSTECHNOLOGY,41.0556970603958,28.7617074691527,Europe
ŞRJ/12640,BOSPHORUS 61 BLOK,Atakent Mahallesi 221 Sokağı  No:36 Küçükçekmece / İSTANBUL,AYHAN TEKNOLOJİ VE OTOMASYON ÇÖZÜMLERİ ANONİM ŞİRKETİ,AOSTECHNOLOGY,41.0556970603958,28.7617074691527,Europe
ŞRJ/12641,BOSPHORUS 62 BLOK,Atakent Mahallesi 221 Sokağı  No:36 Küçükçekmece / İSTANBUL,AYHAN TEKNOLOJİ VE OTOMASYON ÇÖZÜMLERİ ANONİM ŞİRKETİ,AOSTECHNOLOGY,41.0556970603958,28.7617074691527,Europe
ŞRJ/12642,BOSPHORUS 19 BLOK,Atakent Mahallesi 221 Sokağı  No:36 Küçükçekmece / İSTANBUL,AYHAN TEKNOLOJİ VE OTOMASYON ÇÖZÜMLERİ ANONİM ŞİRKETİ,AOSTECHNOLOGY,41.0556970603958,28.7617074691527,Europe
ŞRJ/12646,Zeplin Marmara 3 Evleri,Marmara Mahallesi  No:9/c Beylikdüzü / İSTANBUL,ZEPLİN TURİZM ARAÇ KİRALAMA MOBİLİTE VE ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ZEPLİN CAR rental,40.9629751568617,28.6530219187055,Europe
ŞRJ/3441,EUROMASTER - İSTANBUL,Çakmaklı Mahallesi 561 Sokağı  No:4/A Fatih / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.9510183754985,29.2692468657614,Asia
ŞRJ/1556,EYÜPPARK AVM,Akşemsettin Mahallesi  No:8 Eyüpsultan / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0838229830747,28.9281282354345,Europe
ŞRJ/6436,GELİŞLİ RESTAURANT,Rumelikavağı Mahallesi Karakütük Caddesi  No:88/1 Sarıyer / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.1740934860509,29.0705506222959,Asia
ŞRJ/4754,GÜNGÖREN PARK AVM,Gençosman Mahallesi Şehit Orgeneral Eşref Bitlis Caddesi  No:9 Güngören / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0319164252637,28.8832539609545,Europe
ŞRJ/15396,AKM CHARGE İSTANBUL ESENLER 3 ADET AC 44 KW - 1 ADET DC 180KW,Birlik Mahallesi 796 Sokağı  No:34 Esenler / İSTANBUL,AKMERCAN ELEKTRİK DOĞAL GAZ YATIRIMLARI ANONİM ŞİRKETİ,akmcharge,41.0506022531045,28.8679561081255,Europe
ŞRJ/11472,GÜVENEVLER SİTESİ,Başak Mahallesi Ertuğrulgazi Caddesi  No:31 Başakşehir / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.1030204642369,28.8035632713706,Europe
ŞRJ/567,HALKALI MARRİOT,Halkalı Mahallesi Fatih Caddesi Dereboyu Sokağı  No:2 Küçükçekmece / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.9915033873095,28.7712966311626,Europe
ŞRJ/1492,HILTON İSTANBUL MASLAK,Maslak Mahallesi Hoca Büyükdere Caddesi  No:233 Sarıyer / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.1090714206698,29.0237798171163,Asia
ŞRJ/13861,EMİRHAN HOTEL PALACE,Denizköşkler Mahallesi E-5 Yanyol Londra Caddesi  No:13 Avcılar / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.9776525740164,28.7448884391715,Europe
ŞRJ/7743,İSTİNYEPARK AVM,Pınar Mahallesi Katar Caddesi  No:11 Sarıyer / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.1091170847727,29.0296939902424,Asia
ŞRJ/2822,JW MARRİOTT HOTEL İSTANBUL MARMARA SEA,Ataköy Mahallesi Rauf Orbay Caddesi  No:2/1 Bakırköy / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.9749436300929,28.8678681860333,Europe
ŞRJ/15399,GÜL PROJE EXPRESS,Mahmutbey Mahallesi Taşocağı Yolu Caddesi  No:33 Bağcılar / İSTANBUL,AYHAN TEKNOLOJİ VE OTOMASYON ÇÖZÜMLERİ ANONİM ŞİRKETİ,AOSTECHNOLOGY,41.0581461853609,28.813047374446,Europe
ŞRJ/12493,KANYON AVM,Esentepe Mahallesi Büyükdere Caddesi  No:185 Şişli / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0778491331775,29.0117464147494,Asia
ŞRJ/3235,KELEBEKLER VADİSİ,Bahçeşehir 1. Kısım Mahallesi 2801 Caddesi Başakşehir / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0820326482368,28.6586486998776,Europe
ŞRJ/1588,LE CHIC TARABYA,Tarabya Mahallesi Hoca Ahmet Yesevi Sokağı  No:6 Sarıyer / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.1394515169379,29.0463055955249,Asia
ŞRJ/6437,LUXERA BAHÇELİEVLER SİTESİ,Yenibosna Mahallesi 29 Ekim Caddesi  No:19/K Bahçelievler / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0090705332462,28.8175619988186,Europe
ŞRJ/1491,MEDİAMARKT - BEYLİKDÜZÜ,Güzelyurt Mahallesi Kurtuluş Caddesi Beylikdüzü / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.973508224368,28.646662335284,Europe
ŞRJ/3274,MERCURE İSTANBUL BOMONTİ,Cumhuriyet Mahallesi Ergenekon Caddesi  No:62A Şişli / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0545669070181,28.9815204260385,Europe
ŞRJ/1398,METROCITY RESIDENCE,Levent Mahallesi Büyükdere Caddesi  No:171 Şişli / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0760276917536,29.0143618868453,Asia
ŞRJ/1399,METROPORT AVM,Bahçelievler Merkez Mahallesi D100 Yanyol Caddesi Bahçelievler / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.010908167465,28.828010296997,Europe
ŞRJ/558,MİNT METRO,Hürriyet Mahallesi Dr. Cemil Bengü Caddesi  No:4 Kağıthane / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0698179156885,28.9829421733517,Europe
ŞRJ/1488,NİDAKULE LEVENT,Esentepe Mahallesi Harman Sokağı  No:7 Beşiktaş / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0855826587349,29.0175498974168,Asia
ŞRJ/1392,NİDAPARK BAŞAKŞEHİR,Ziya Gökalp Mahallesi Olimpiyat Stadı Caddesi  No:6 Başakşehir / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0712811271578,28.7592241402307,Europe
ŞRJ/1416,NİVO ATAKÖY,Ataköy Mahallesi Bakırköy / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.9913386676872,28.8331031580264,Europe
ŞRJ/6432,NUROL PLAZA,Maslak Mahallesi Büyükdere Caddesi  No:255 Sarıyer / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.1138707721372,29.024327211385,Asia
ŞRJ/1724,NUROL TOWER,Çağlayan İzzet Paşa Mahallesi Yeni Yol Caddesi  No:1 Şişli / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0680901466249,28.9858892039736,Europe
ŞRJ/3622,OASIS CADDE AVM,15 Temmuz Mahallesi Bahar Caddesi  No:45 Bağcılar / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0310218331997,28.8112665943264,Europe
ŞRJ/1408,OFİS KARAT BAKIRKÖY,Yeni Mahallesi İstanbul Caddesi General Kani Elitez Sokağı  No:1 Bakırköy / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.9795002854138,28.8817535040998,Europe
ŞRJ/3503,AVRUPA KONUTLARI TEM 2,Mevlana Mahallesi 885 Sokağı  No:1 Gaziosmanpaşa / İSTANBUL,AKSA MÜŞTERİ ÇÖZÜMLERİ ANONİM ŞİRKETİ,AKSA ŞARJ,41.0872196592816,28.9091415745617,Europe
ŞRJ/1395,PARK INN BY RADISSON,Odayeri Mahallesi Selçukbey Sokağı  No:27 Eyüpsultan / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.2346764152003,28.8506605385156,Europe
ŞRJ/2984,SHERATON İSTANBUL CİTY CENTER,Hacıahmet Mahallesi Kurtuluş Caddesi  No:23 Beyoğlu / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0392140001371,28.9746906027231,Europe
ŞRJ/3244,SİLİVRİ BELEDİYESİ OTOGAR,Alibey Mahallesi Silivri / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0731529351432,28.2481316161415,Europe
ŞRJ/1494,SİLİVRİ BELEDİYESİ SAHİL OTOPARKI,Piri Mehmet Paşa Mahallesi Albay Yunus Dirlik Caddesi  No:100/A Silivri / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0777571162453,28.2424770037742,Europe
ŞRJ/10321,SOYAK EVOSTAR 2 SİTESİ,Atakent Mahallesi 240 Caddesi Küçükçekmece / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0566096716477,28.7815467389945,Europe
ŞRJ/1404,ŞİŞLİ BELEDİYE OTOPARKI,Merkez Mahallesi Darülacaze Caddesi  No:8 Şişli / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0653062802674,28.9803792263784,Europe
ŞRJ/1576,TAMAŞ MOTORLU ARAÇLAR SANAYİ TİCARET LTD. ŞTİ.,Osmaniye Mahallesi Aksu Osmaniye Yolu Sokağı  No:27/A Bakırköy / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.9896978011255,28.8854926227266,Europe
ŞRJ/3339,TECHSTOR PERDE SİSTEMLERİ,Bağlarbaşı Mahallesi Keçeyolu Sokağı  No:148/1 Gaziosmanpaşa / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0611442928372,28.9121662308752,Europe
ŞRJ/1503,TEMA İSTANBUL,Atakent Mahallesi 243 Sokağı  No:6 Küçükçekmece / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.051032331846,28.7655713882924,Europe
ŞRJ/9146,TORUN CENTER OFİS,Fulya Mahallesi Büyükdere Caddesi  No:74/A Şişli / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0663305450081,28.9977227556981,Europe
ŞRJ/6435,TORUNLAR CENTER RESİDENCE,Fulya Mahallesi Büyükdere Caddesi Şişli / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0656031602748,28.9949072026485,Europe
ŞRJ/8539,TUTKU LİFE CENTER,Barbaros Hayrettin Paşa Mahallesi 2274. Sokağı Esenyurt / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0208665753773,28.6432686273592,Europe
ŞRJ/9128,TZL SUİTES,Teşvikiye Mahallesi Sinoplu Şehit Cemal Sokağı Şişli / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0546930029503,28.9963786140447,Europe
ŞRJ/3180,ULUDAĞ FLORYA,Florya Mahallesi  No:12 Bakırköy / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.9582650025019,28.8250129323993,Europe
ŞRJ/1403,VADİSTANBUL PARK,Ayazağa Mahallesi Kemerburgaz Caddesi Sarıyer / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.1181177702736,28.9724197206841,Europe
ŞRJ/2261,WEST SİDE 2 SİTESİ,Barış Mahallesi Mehmetçik Caddesi  No:2/1 Beylikdüzü / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0098707751728,28.6528363487025,Europe
ŞRJ/2260,WEST SİDE 2,Barış Mahallesi Mehmetçik Caddesi  No:2/1 Beylikdüzü / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0098707751728,28.6528363487025,Europe
ŞRJ/562,WYNDHAM GRAND ISTANBUL EUROPE,Güneşli Mahallesi Yavuz Sultan Selim Caddesi  No:1-3 Bağcılar / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0286648406789,28.8207939983711,Europe
ŞRJ/1553,YALI ATAKÖY,Zeytinlik Mahallesi Rauf Orbay Caddesi  No:4 Bakırköy / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.9742654164838,28.873918093101,Europe
ŞRJ/14586,YILDIZPARK MODERN SİTESİ,Yıldıztabya Mahallesi Berceste Sokağı  No:172-174 Gaziosmanpaşa / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0643046292268,28.9287269612512,Europe
ŞRJ/6148,YÜKSELEN OTO YENİBOSNA,Çobançeşme Mahallesi Kırmızı Sokağı  No:16 Bahçelievler / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.9930997492864,28.828934532463,Europe
ŞRJ/4288,Borusan Boru Halkalı,Fevzi Çakmak Mahallesi Halkalı Caddesi  No:154 Küçükçekmece / İSTANBUL,BORENCO ŞARJ TEKNOLOJİ YATIRIMLARI TİCARET ANONİM ŞİRKETİ,5 şarj,41.0058654766286,28.7966033590765,Europe
ŞRJ/5396,Levent Loft,Esentepe Mahallesi Oto Çık. Sokağı  No:4 Kağıthane / İSTANBUL,BORENCO ŞARJ TEKNOLOJİ YATIRIMLARI TİCARET ANONİM ŞİRKETİ,5 şarj,41.0857173962704,28.9726686047562,Europe
ŞRJ/13408,34-İSTANBUL-BİMOLA-IŞIKLAR,Pirinççi Mahallesi Kuzey Marmara Otoyolu Caddesi Eyüpsultan / İSTANBUL,LUMHOUSE ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,LUMİCLE,41.1366021285451,28.8193725939277,Europe
ŞRJ/13425,ÇİLEK AKARYAKIT BAĞCILAR,Mahmutbey Mh Mahallesi İnönü Cd. Caddesi  No:105 Bağcılar / İSTANBUL,MEHMETÇİK ENERJİ GRUBU ANONİM ŞİRKETİ,MEHMETÇİK ENERJİ GRUBU,41.0580054397503,28.8307275189114,Europe
ŞRJ/13455,TORA OFİS,15 Temmuz Mahallesi Gülbahar Caddesi 1468. Sokağı  No:5 Bağcılar / İSTANBUL,3 SM ŞARJ İSTASYONLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,ŞARJEN,41.0346909237446,28.8142995893293,Europe
ŞRJ/13472,Atatürk Havalimanı,Yeşilköy Mahallesi  Atatürk Havalimanı Bakırköy / İSTANBUL,TRUGO AKILLI ŞARJ ÇÖZÜMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Trugo,40.9819144262446,28.8207372020985,Europe
ŞRJ/13081,AĞAOĞLU MY WORLD EUROPE ÇARŞI OTOPARKI,Ziyagökalp Mahallesi Ağaoğlu My World Europe Caddesi Karacaoğlan Sokağı Başakşehir / İSTANBUL,AYHAN TEKNOLOJİ VE OTOMASYON ÇÖZÜMLERİ ANONİM ŞİRKETİ,AOSTECHNOLOGY,41.0661029138189,28.7751227948342,Europe
ŞRJ/13521,Bİ MOLA ÇİFTALAN,Çiftalan Köyü Mahallesi Kırkmerdiven Göleti Sokağı Eyüpsultan / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.2357619984669,28.8910919994531,Europe
ŞRJ/13526,34-İSTANBUL-BİMOLA-ODAYERİ,Çiftalan Mahallesi Kuzey Marmara Otoyolu Caddesi Eyüpsultan / İSTANBUL,LUMHOUSE ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,LUMİCLE,41.2359947953694,28.9052819452821,Europe
ŞRJ/6712,Divan Rezidans G Tower,Bağlar Mahallesi Mimar Sinan Caddesi  No:33/1 Bağcılar / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0245825933115,28.8161196190106,Europe
ŞRJ/10682,Zorlu Center,Levazım Mahallesi Koru Sokağı  No:2 Beşiktaş / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0597250442873,29.0208068313226,Asia
ŞRJ/13539,EMİNEVİM AHENK İSTANBUL,Adnan Kahveci Mahallesi Kurtuluş Caddesi  No:5/A Beylikdüzü / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.988548375894,28.6258670094544,Europe
ŞRJ/13544,Demir Country 1,Kavaklı Mahallesi Yeşilyurt Caddesi  No:15/3 Beylikdüzü / İSTANBUL,WHITE ROSE MOTOR SANAYİ VE OTOMASYON TİCARET LİMİTED ŞİRKETİ,POWERŞARJ,40.9891291433341,28.6578736785496,Europe
ŞRJ/13545,Demir Country 2,Kavaklı Mahallesi Yeşilyurt Caddesi  No:24/1 Beylikdüzü / İSTANBUL,WHITE ROSE MOTOR SANAYİ VE OTOMASYON TİCARET LİMİTED ŞİRKETİ,POWERŞARJ,40.9809380864356,28.6570237823812,Europe
ŞRJ/13071,GIOev - Wyndham Grand Güneşli,Basın Ekspres Mahallesi Yavuz Sultan Selim Caddesi  No:1-3 Bağcılar / İSTANBUL,GİOEV ŞARJ İSTASYONLARI İŞLETMELERİ ANONİM ŞİRKETİ,GIOEV,41.0286648406789,28.8207939983711,Europe
ŞRJ/7221,Otojet - Uphıll Court A7,Barbaros Mahallesi  No:12 G/OTOMAT Ataşehir / İSTANBUL,OTOJET ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Otojet,40.9985307929933,29.0948243278813,Asia
ŞRJ/7222,Otojet - Uphıll Court Towers,Barbaros Mahallesi Zambak Sokağı  No:3 Ataşehir / İSTANBUL,OTOJET ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Otojet,40.9955450188027,29.1110289885388,Asia
ŞRJ/7223,Otojet - Uphıll Court A9,Barbaros Mahallesi  No:12 A Ataşehir / İSTANBUL,OTOJET ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Otojet,40.9985307929933,29.0948243278813,Asia
ŞRJ/7237,Quick Tower,İçerenköy Mahallesi Umut Sokağı  No:10 Ataşehir / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.9721657117603,29.1018946912674,Asia
ŞRJ/7303,"Gündoğdu Gıda, Üsküdar",Küçüksu Mahallesi Kaldırım Caddesi  No:17/1-2 Üsküdar / İSTANBUL,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,eşarj,41.0578175803754,29.0658050623674,Asia
ŞRJ/7091,Kuleli Yakamoz Balık,Çengelköy Mahallesi Kuleli Cd Caddesi  No:69 Üsküdar / İSTANBUL,SOLAR ARAÇ ŞARJ HİZMETLERİ ANONİM ŞİRKETİ,solarşarj,41.0566813823956,29.0530059616449,Asia
ŞRJ/7342,"Mercedes Genç Mercanlar Oto, Üsküdar",Bulgurlu Mahallesi Libadiye Caddesi  No:5 Üsküdar / İSTANBUL,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,eşarj,41.015931924388,29.0748827297088,Asia
ŞRJ/3015,Istanbul Emaar AVM Tesla Supercharge,Ünalan Mahallesi Libadiye Caddesi  No:88 Üsküdar / İSTANBUL,TESLA MOTORLARI SATIŞ VE HİZMETLERİ LİMİTED ŞİRKETİ,TESLA,40.9990565552147,29.0733465357852,Asia
